Date_Complete,Annee,Mois,Jour,Heure,ID_Temps
2014-10-08 07:00:00,2014,10,8,7,80895
2014-09-10 11:00:00,2014,9,10,11,80896
2015-04-14 09:00:00,2015,4,14,9,80897
2015-04-27 18:00:00,2015,4,27,18,80898
2015-04-05 14:00:00,2015,4,5,14,80899
2015-04-06 01:00:00,2015,4,6,1,80900
2015-04-06 14:00:00,2015,4,6,14,80901
2015-04-08 14:00:00,2015,4,8,14,80902
2015-08-12 22:00:00,2015,8,12,22,80903
2015-08-22 23:00:00,2015,8,22,23,80904
2015-08-29 02:00:00,2015,8,29,2,80905
2015-08-04 16:00:00,2015,8,4,16,80906
2015-08-08 06:00:00,2015,8,8,6,80907
2015-08-09 06:00:00,2015,8,9,6,80908
2015-12-01 15:00:00,2015,12,1,15,80909
2015-12-12 22:00:00,2015,12,12,22,80910
2015-12-28 11:00:00,2015,12,28,11,80911
2015-12-04 04:00:00,2015,12,4,4,80912
2015-12-05 04:00:00,2015,12,5,4,80913
2015-02-15 06:00:00,2015,2,15,6,80914
2015-02-26 12:00:00,2015,2,26,12,80915
2015-01-28 05:00:00,2015,1,28,5,80916
2015-07-14 06:00:00,2015,7,14,6,80917
2015-07-04 10:00:00,2015,7,4,10,80918
2015-07-05 00:00:00,2015,7,5,0,80919
2015-07-09 01:00:00,2015,7,9,1,80920
2015-03-11 18:00:00,2015,3,11,18,80921
2015-03-13 21:00:00,2015,3,13,21,80922
2015-03-19 23:00:00,2015,3,19,23,80923
2015-03-23 03:00:00,2015,3,23,3,80924
2015-05-16 13:00:00,2015,5,16,13,80925
2015-05-20 14:00:00,2015,5,20,14,80926
2015-05-08 20:00:00,2015,5,8,20,80927
2015-11-13 03:00:00,2015,11,13,3,80928
2015-11-13 16:00:00,2015,11,13,16,80929
2015-11-23 11:00:00,2015,11,23,11,80930
2015-11-09 20:00:00,2015,11,9,20,80931
2015-10-16 06:00:00,2015,10,16,6,80932
2015-10-04 19:00:00,2015,10,4,19,80933
2015-10-08 11:00:00,2015,10,8,11,80934
2015-10-09 05:00:00,2015,10,9,5,80935
2015-09-12 02:00:00,2015,9,12,2,80936
2015-09-17 15:00:00,2015,9,17,15,80937
2016-04-01 10:00:00,2016,4,1,10,80938
2016-04-16 09:00:00,2016,4,16,9,80939
2016-04-20 00:00:00,2016,4,20,0,80940
2016-04-25 09:00:00,2016,4,25,9,80941
2016-04-07 14:00:00,2016,4,7,14,80942
2016-08-04 15:00:00,2016,8,4,15,80943
2016-12-16 16:00:00,2016,12,16,16,80944
2016-12-16 19:00:00,2016,12,16,19,80945
2016-12-24 14:00:00,2016,12,24,14,80946
2016-12-26 06:00:00,2016,12,26,6,80947
2016-12-04 09:00:00,2016,12,4,9,80948
2016-12-09 10:00:00,2016,12,9,10,80949
2016-02-14 07:00:00,2016,2,14,7,80950
2016-02-14 15:00:00,2016,2,14,15,80951
2016-02-25 11:00:00,2016,2,25,11,80952
2016-02-04 18:00:00,2016,2,4,18,80953
2016-01-28 07:00:00,2016,1,28,7,80954
2016-01-28 11:00:00,2016,1,28,11,80955
2016-01-29 18:00:00,2016,1,29,18,80956
2016-01-07 14:00:00,2016,1,7,14,80957
2016-01-09 05:00:00,2016,1,9,5,80958
2016-07-05 01:00:00,2016,7,5,1,80959
2016-06-23 10:00:00,2016,6,23,10,80960
2016-06-03 15:00:00,2016,6,3,15,80961
2016-06-08 02:00:00,2016,6,8,2,80962
2016-06-08 14:00:00,2016,6,8,14,80963
2016-03-15 21:00:00,2016,3,15,21,80964
2016-03-22 05:00:00,2016,3,22,5,80965
2016-03-22 14:00:00,2016,3,22,14,80966
2016-05-01 00:00:00,2016,5,1,0,80967
2016-05-01 02:00:00,2016,5,1,2,80968
2016-05-19 01:00:00,2016,5,19,1,80969
2016-05-26 18:00:00,2016,5,26,18,80970
2016-05-04 06:00:00,2016,5,4,6,80971
2016-11-26 09:00:00,2016,11,26,9,80972
2016-11-27 07:00:00,2016,11,27,7,80973
2016-10-10 04:00:00,2016,10,10,4,80974
2016-10-02 18:00:00,2016,10,2,18,80975
2016-10-05 15:00:00,2016,10,5,15,80976
2016-09-12 14:00:00,2016,9,12,14,80977
2016-09-24 10:00:00,2016,9,24,10,80978
2016-09-24 19:00:00,2016,9,24,19,80979
2016-09-03 16:00:00,2016,9,3,16,80980
2016-09-06 03:00:00,2016,9,6,3,80981
2016-09-07 18:00:00,2016,9,7,18,80982
2012-10-28 13:00:00,2012,10,28,13,80983
2012-10-04 04:00:00,2012,10,4,4,80984
2012-09-17 20:00:00,2012,9,17,20,80985
2012-09-18 23:00:00,2012,9,18,23,80986
2012-09-21 10:00:00,2012,9,21,10,80987
2012-09-29 12:00:00,2012,9,29,12,80988
2012-09-06 08:00:00,2012,9,6,8,80989
2013-04-01 14:00:00,2013,4,1,14,80990
2013-04-11 00:00:00,2013,4,11,0,80991
2013-04-13 07:00:00,2013,4,13,7,80992
2013-04-17 08:00:00,2013,4,17,8,80993
2013-04-17 13:00:00,2013,4,17,13,80994
2013-04-21 08:00:00,2013,4,21,8,80995
2013-04-23 09:00:00,2013,4,23,9,80996
2013-04-03 06:00:00,2013,4,3,6,80997
2013-04-07 15:00:00,2013,4,7,15,80998
2013-08-10 19:00:00,2013,8,10,19,80999
2013-08-24 03:00:00,2013,8,24,3,81000
2013-08-24 11:00:00,2013,8,24,11,81001
2013-12-23 09:00:00,2013,12,23,9,81002
2013-12-24 03:00:00,2013,12,24,3,81003
2013-12-03 19:00:00,2013,12,3,19,81004
2013-12-05 05:00:00,2013,12,5,5,81005
2013-12-05 17:00:00,2013,12,5,17,81006
2013-02-16 19:00:00,2013,2,16,19,81007
2013-02-23 09:00:00,2013,2,23,9,81008
2013-02-24 13:00:00,2013,2,24,13,81009
2013-02-25 11:00:00,2013,2,25,11,81010
2013-02-26 08:00:00,2013,2,26,8,81011
2013-02-05 08:00:00,2013,2,5,8,81012
2013-01-19 08:00:00,2013,1,19,8,81013
2013-01-23 22:00:00,2013,1,23,22,81014
2013-01-29 02:00:00,2013,1,29,2,81015
2013-01-31 06:00:00,2013,1,31,6,81016
2013-07-17 02:00:00,2013,7,17,2,81017
2013-07-28 10:00:00,2013,7,28,10,81018
2013-07-30 01:00:00,2013,7,30,1,81019
2013-06-11 03:00:00,2013,6,11,3,81020
2013-06-11 05:00:00,2013,6,11,5,81021
2013-06-13 05:00:00,2013,6,13,5,81022
2013-06-28 05:00:00,2013,6,28,5,81023
2013-03-17 18:00:00,2013,3,17,18,81024
2013-03-27 01:00:00,2013,3,27,1,81025
2013-03-28 17:00:00,2013,3,28,17,81026
2013-03-31 05:00:00,2013,3,31,5,81027
2013-03-08 15:00:00,2013,3,8,15,81028
2013-05-21 22:00:00,2013,5,21,22,81029
2013-05-04 19:00:00,2013,5,4,19,81030
2013-11-10 06:00:00,2013,11,10,6,81031
2013-11-11 17:00:00,2013,11,11,17,81032
2013-11-20 19:00:00,2013,11,20,19,81033
2013-11-23 16:00:00,2013,11,23,16,81034
2013-11-27 23:00:00,2013,11,27,23,81035
2013-10-08 00:00:00,2013,10,8,0,81036
2013-09-19 10:00:00,2013,9,19,10,81037
2013-09-02 19:00:00,2013,9,2,19,81038
2013-09-20 17:00:00,2013,9,20,17,81039
2013-09-28 21:00:00,2013,9,28,21,81040
2013-09-04 04:00:00,2013,9,4,4,81041
2013-09-08 18:00:00,2013,9,8,18,81042
2014-04-13 12:00:00,2014,4,13,12,81043
2014-04-02 14:00:00,2014,4,2,14,81044
2014-04-02 15:00:00,2014,4,2,15,81045
2014-04-08 17:00:00,2014,4,8,17,81046
2014-08-11 21:00:00,2014,8,11,21,81047
2014-08-14 21:00:00,2014,8,14,21,81048
2014-08-24 11:00:00,2014,8,24,11,81049
2014-08-06 04:00:00,2014,8,6,4,81050
2014-08-06 09:00:00,2014,8,6,9,81051
2014-12-20 01:00:00,2014,12,20,1,81052
2014-02-15 01:00:00,2014,2,15,1,81053
2014-02-15 20:00:00,2014,2,15,20,81054
2014-02-17 12:00:00,2014,2,17,12,81055
2014-01-12 21:00:00,2014,1,12,21,81056
2014-01-14 20:00:00,2014,1,14,20,81057
2014-01-02 10:00:00,2014,1,2,10,81058
2014-01-30 20:00:00,2014,1,30,20,81059
2014-01-31 11:00:00,2014,1,31,11,81060
2014-07-13 01:00:00,2014,7,13,1,81061
2014-07-02 07:00:00,2014,7,2,7,81062
2014-07-27 12:00:00,2014,7,27,12,81063
2014-07-04 14:00:00,2014,7,4,14,81064
2014-07-05 16:00:00,2014,7,5,16,81065
2014-06-10 18:00:00,2014,6,10,18,81066
2014-06-10 21:00:00,2014,6,10,21,81067
2014-06-13 22:00:00,2014,6,13,22,81068
2014-06-30 06:00:00,2014,6,30,6,81069
2014-06-07 00:00:00,2014,6,7,0,81070
2014-06-08 05:00:00,2014,6,8,5,81071
2014-06-09 10:00:00,2014,6,9,10,81072
2014-03-24 11:00:00,2014,3,24,11,81073
2014-05-13 21:00:00,2014,5,13,21,81074
2014-05-18 08:00:00,2014,5,18,8,81075
2014-11-01 18:00:00,2014,11,1,18,81076
2014-11-01 22:00:00,2014,11,1,22,81077
2014-11-20 14:00:00,2014,11,20,14,81078
2014-11-08 15:00:00,2014,11,8,15,81079
2014-10-25 01:00:00,2014,10,25,1,81080
2014-10-31 00:00:00,2014,10,31,0,81081
2014-10-04 20:00:00,2014,10,4,20,81082
2014-10-06 17:00:00,2014,10,6,17,81083
2014-10-07 07:00:00,2014,10,7,7,81084
2014-09-12 17:00:00,2014,9,12,17,81085
2014-09-17 06:00:00,2014,9,17,6,81086
2014-09-18 18:00:00,2014,9,18,18,81087
2014-09-19 22:00:00,2014,9,19,22,81088
2015-04-19 06:00:00,2015,4,19,6,81089
2015-04-21 13:00:00,2015,4,21,13,81090
2015-04-08 16:00:00,2015,4,8,16,81091
2015-08-14 21:00:00,2015,8,14,21,81092
2015-08-02 03:00:00,2015,8,2,3,81093
2015-08-28 07:00:00,2015,8,28,7,81094
2015-08-07 07:00:00,2015,8,7,7,81095
2015-08-08 16:00:00,2015,8,8,16,81096
2015-12-11 16:00:00,2015,12,11,16,81097
2015-12-27 12:00:00,2015,12,27,12,81098
2015-12-06 13:00:00,2015,12,6,13,81099
2015-12-06 17:00:00,2015,12,6,17,81100
2015-12-06 19:00:00,2015,12,6,19,81101
2015-02-13 10:00:00,2015,2,13,10,81102
2015-02-26 21:00:00,2015,2,26,21,81103
2015-02-03 04:00:00,2015,2,3,4,81104
2015-01-13 23:00:00,2015,1,13,23,81105
2015-01-20 03:00:00,2015,1,20,3,81106
2015-01-22 13:00:00,2015,1,22,13,81107
2015-01-04 11:00:00,2015,1,4,11,81108
2015-07-09 08:00:00,2015,7,9,8,81109
2015-03-11 14:00:00,2015,3,11,14,81110
2015-03-17 12:00:00,2015,3,17,12,81111
2015-03-27 08:00:00,2015,3,27,8,81112
2015-05-25 14:00:00,2015,5,25,14,81113
2015-05-26 14:00:00,2015,5,26,14,81114
2015-05-03 04:00:00,2015,5,3,4,81115
2015-05-31 17:00:00,2015,5,31,17,81116
2015-11-15 20:00:00,2015,11,15,20,81117
2015-11-19 02:00:00,2015,11,19,2,81118
2015-11-26 16:00:00,2015,11,26,16,81119
2015-11-08 08:00:00,2015,11,8,8,81120
2015-10-14 07:00:00,2015,10,14,7,81121
2015-10-17 17:00:00,2015,10,17,17,81122
2015-10-20 06:00:00,2015,10,20,6,81123
2015-10-21 11:00:00,2015,10,21,11,81124
2015-10-28 08:00:00,2015,10,28,8,81125
2015-09-17 23:00:00,2015,9,17,23,81126
2015-09-03 10:00:00,2015,9,3,10,81127
2015-09-03 20:00:00,2015,9,3,20,81128
2016-04-11 04:00:00,2016,4,11,4,81129
2016-04-16 01:00:00,2016,4,16,1,81130
2016-04-17 18:00:00,2016,4,17,18,81131
2016-04-17 19:00:00,2016,4,17,19,81132
2016-04-18 04:00:00,2016,4,18,4,81133
2016-04-05 17:00:00,2016,4,5,17,81134
2016-04-08 20:00:00,2016,4,8,20,81135
2016-08-15 17:00:00,2016,8,15,17,81136
2016-08-21 10:00:00,2016,8,21,10,81137
2016-08-23 21:00:00,2016,8,23,21,81138
2016-08-29 00:00:00,2016,8,29,0,81139
2016-12-13 21:00:00,2016,12,13,21,81140
2016-12-14 01:00:00,2016,12,14,1,81141
2016-12-24 05:00:00,2016,12,24,5,81142
2016-02-02 05:00:00,2016,2,2,5,81143
2016-02-24 17:00:00,2016,2,24,17,81144
2016-01-22 04:00:00,2016,1,22,4,81145
2016-01-09 21:00:00,2016,1,9,21,81146
2016-07-11 22:00:00,2016,7,11,22,81147
2016-07-16 19:00:00,2016,7,16,19,81148
2016-07-20 18:00:00,2016,7,20,18,81149
2016-07-27 19:00:00,2016,7,27,19,81150
2016-07-07 22:00:00,2016,7,7,22,81151
2016-06-17 20:00:00,2016,6,17,20,81152
2016-06-19 02:00:00,2016,6,19,2,81153
2016-06-21 15:00:00,2016,6,21,15,81154
2016-06-24 00:00:00,2016,6,24,0,81155
2016-06-04 01:00:00,2016,6,4,1,81156
2016-03-11 02:00:00,2016,3,11,2,81157
2016-03-16 08:00:00,2016,3,16,8,81158
2016-03-22 07:00:00,2016,3,22,7,81159
2016-03-04 15:00:00,2016,3,4,15,81160
2016-03-09 06:00:00,2016,3,9,6,81161
2016-05-11 11:00:00,2016,5,11,11,81162
2016-05-02 11:00:00,2016,5,2,11,81163
2016-11-17 07:00:00,2016,11,17,7,81164
2016-11-19 12:00:00,2016,11,19,12,81165
2016-11-28 04:00:00,2016,11,28,4,81166
2016-10-12 23:00:00,2016,10,12,23,81167
2016-09-14 23:00:00,2016,9,14,23,81168
2016-09-15 15:00:00,2016,9,15,15,81169
2012-10-24 03:00:00,2012,10,24,3,81170
2012-10-05 08:00:00,2012,10,5,8,81171
2012-09-04 06:00:00,2012,9,4,6,81172
2012-09-06 23:00:00,2012,9,6,23,81173
2013-04-01 03:00:00,2013,4,1,3,81174
2013-04-25 19:00:00,2013,4,25,19,81175
2013-04-30 02:00:00,2013,4,30,2,81176
2013-04-05 01:00:00,2013,4,5,1,81177
2013-08-15 00:00:00,2013,8,15,0,81178
2013-08-24 15:00:00,2013,8,24,15,81179
2013-12-24 20:00:00,2013,12,24,20,81180
2013-12-05 10:00:00,2013,12,5,10,81181
2013-12-05 14:00:00,2013,12,5,14,81182
2013-02-02 20:00:00,2013,2,2,20,81183
2013-02-27 09:00:00,2013,2,27,9,81184
2013-02-04 15:00:00,2013,2,4,15,81185
2013-02-08 03:00:00,2013,2,8,3,81186
2013-01-10 16:00:00,2013,1,10,16,81187
2013-01-16 01:00:00,2013,1,16,1,81188
2013-01-20 02:00:00,2013,1,20,2,81189
2013-01-23 16:00:00,2013,1,23,16,81190
2013-01-28 14:00:00,2013,1,28,14,81191
2013-01-29 15:00:00,2013,1,29,15,81192
2013-01-04 23:00:00,2013,1,4,23,81193
2013-01-08 02:00:00,2013,1,8,2,81194
2013-07-22 06:00:00,2013,7,22,6,81195
2013-07-24 01:00:00,2013,7,24,1,81196
2013-07-26 17:00:00,2013,7,26,17,81197
2013-07-04 14:00:00,2013,7,4,14,81198
2013-06-02 01:00:00,2013,6,2,1,81199
2013-06-23 03:00:00,2013,6,23,3,81200
2013-06-08 21:00:00,2013,6,8,21,81201
2013-03-16 09:00:00,2013,3,16,9,81202
2013-03-18 13:00:00,2013,3,18,13,81203
2013-03-09 14:00:00,2013,3,9,14,81204
2013-05-06 17:00:00,2013,5,6,17,81205
2013-11-12 23:00:00,2013,11,12,23,81206
2013-11-18 04:00:00,2013,11,18,4,81207
2013-11-20 01:00:00,2013,11,20,1,81208
2013-11-06 20:00:00,2013,11,6,20,81209
2013-10-10 07:00:00,2013,10,10,7,81210
2013-10-03 11:00:00,2013,10,3,11,81211
2013-09-11 04:00:00,2013,9,11,4,81212
2013-09-23 01:00:00,2013,9,23,1,81213
2013-09-25 20:00:00,2013,9,25,20,81214
2013-09-27 15:00:00,2013,9,27,15,81215
2013-09-29 01:00:00,2013,9,29,1,81216
2014-04-10 19:00:00,2014,4,10,19,81217
2014-04-11 21:00:00,2014,4,11,21,81218
2014-04-16 06:00:00,2014,4,16,6,81219
2014-04-20 14:00:00,2014,4,20,14,81220
2014-04-26 05:00:00,2014,4,26,5,81221
2014-08-10 18:00:00,2014,8,10,18,81222
2014-08-16 12:00:00,2014,8,16,12,81223
2014-08-19 04:00:00,2014,8,19,4,81224
2014-08-07 21:00:00,2014,8,7,21,81225
2014-08-09 14:00:00,2014,8,9,14,81226
2014-12-11 04:00:00,2014,12,11,4,81227
2014-12-11 16:00:00,2014,12,11,16,81228
2014-12-02 01:00:00,2014,12,2,1,81229
2014-12-29 07:00:00,2014,12,29,7,81230
2014-12-05 14:00:00,2014,12,5,14,81231
2014-02-14 08:00:00,2014,2,14,8,81232
2014-02-14 11:00:00,2014,2,14,11,81233
2014-02-19 09:00:00,2014,2,19,9,81234
2014-02-02 19:00:00,2014,2,2,19,81235
2014-02-20 00:00:00,2014,2,20,0,81236
2014-02-27 15:00:00,2014,2,27,15,81237
2014-02-06 16:00:00,2014,2,6,16,81238
2014-01-19 06:00:00,2014,1,19,6,81239
2014-01-22 18:00:00,2014,1,22,18,81240
2014-01-05 21:00:00,2014,1,5,21,81241
2014-07-15 12:00:00,2014,7,15,12,81242
2014-07-19 19:00:00,2014,7,19,19,81243
2014-07-29 15:00:00,2014,7,29,15,81244
2014-07-09 02:00:00,2014,7,9,2,81245
2014-06-20 22:00:00,2014,6,20,22,81246
2014-06-03 17:00:00,2014,6,3,17,81247
2014-03-12 11:00:00,2014,3,12,11,81248
2014-03-27 17:00:00,2014,3,27,17,81249
2014-05-14 08:00:00,2014,5,14,8,81250
2014-05-16 01:00:00,2014,5,16,1,81251
2014-05-19 19:00:00,2014,5,19,19,81252
2014-05-09 14:00:00,2014,5,9,14,81253
2014-11-15 09:00:00,2014,11,15,9,81254
2014-11-15 20:00:00,2014,11,15,20,81255
2014-11-06 18:00:00,2014,11,6,18,81256
2014-10-28 10:00:00,2014,10,28,10,81257
2014-10-03 15:00:00,2014,10,3,15,81258
2014-09-20 21:00:00,2014,9,20,21,81259
2014-09-27 14:00:00,2014,9,27,14,81260
2014-09-30 08:00:00,2014,9,30,8,81261
2014-09-04 03:00:00,2014,9,4,3,81262
2015-04-10 23:00:00,2015,4,10,23,81263
2015-04-17 21:00:00,2015,4,17,21,81264
2015-04-02 05:00:00,2015,4,2,5,81265
2015-04-21 18:00:00,2015,4,21,18,81266
2015-04-07 13:00:00,2015,4,7,13,81267
2015-08-29 23:00:00,2015,8,29,23,81268
2015-08-05 00:00:00,2015,8,5,0,81269
2015-08-09 08:00:00,2015,8,9,8,81270
2015-12-19 20:00:00,2015,12,19,20,81271
2015-12-08 04:00:00,2015,12,8,4,81272
2015-02-13 09:00:00,2015,2,13,9,81273
2015-02-13 11:00:00,2015,2,13,11,81274
2015-02-13 19:00:00,2015,2,13,19,81275
2015-02-23 19:00:00,2015,2,23,19,81276
2015-02-24 05:00:00,2015,2,24,5,81277
2015-01-16 14:00:00,2015,1,16,14,81278
2015-01-20 00:00:00,2015,1,20,0,81279
2015-01-27 00:00:00,2015,1,27,0,81280
2015-01-28 02:00:00,2015,1,28,2,81281
2015-07-15 01:00:00,2015,7,15,1,81282
2015-07-15 06:00:00,2015,7,15,6,81283
2015-07-01 23:00:00,2015,7,1,23,81284
2015-07-29 19:00:00,2015,7,29,19,81285
2015-07-03 02:00:00,2015,7,3,2,81286
2015-07-30 10:00:00,2015,7,30,10,81287
2015-06-10 01:00:00,2015,6,10,1,81288
2015-06-03 03:00:00,2015,6,3,3,81289
2015-03-18 12:00:00,2015,3,18,12,81290
2015-03-29 08:00:00,2015,3,29,8,81291
2015-03-09 10:00:00,2015,3,9,10,81292
2015-05-19 19:00:00,2015,5,19,19,81293
2015-05-07 18:00:00,2015,5,7,18,81294
2015-11-01 09:00:00,2015,11,1,9,81295
2015-10-10 09:00:00,2015,10,10,9,81296
2015-10-14 05:00:00,2015,10,14,5,81297
2015-10-15 19:00:00,2015,10,15,19,81298
2015-10-16 18:00:00,2015,10,16,18,81299
2015-10-26 22:00:00,2015,10,26,22,81300
2015-10-28 22:00:00,2015,10,28,22,81301
2015-10-29 22:00:00,2015,10,29,22,81302
2015-10-31 09:00:00,2015,10,31,9,81303
2015-09-23 00:00:00,2015,9,23,0,81304
2015-09-26 17:00:00,2015,9,26,17,81305
2015-09-29 23:00:00,2015,9,29,23,81306
2015-09-08 07:00:00,2015,9,8,7,81307
2015-09-08 09:00:00,2015,9,8,9,81308
2015-09-09 20:00:00,2015,9,9,20,81309
2016-04-01 14:00:00,2016,4,1,14,81310
2016-04-18 10:00:00,2016,4,18,10,81311
2016-04-22 01:00:00,2016,4,22,1,81312
2016-04-22 11:00:00,2016,4,22,11,81313
2016-04-26 01:00:00,2016,4,26,1,81314
2016-04-06 11:00:00,2016,4,6,11,81315
2016-08-14 12:00:00,2016,8,14,12,81316
2016-08-14 18:00:00,2016,8,14,18,81317
2016-08-06 02:00:00,2016,8,6,2,81318
2016-08-06 04:00:00,2016,8,6,4,81319
2016-08-06 19:00:00,2016,8,6,19,81320
2016-08-08 19:00:00,2016,8,8,19,81321
2016-12-02 08:00:00,2016,12,2,8,81322
2016-12-22 04:00:00,2016,12,22,4,81323
2016-12-22 18:00:00,2016,12,22,18,81324
2016-12-23 11:00:00,2016,12,23,11,81325
2016-12-24 09:00:00,2016,12,24,9,81326
2016-12-30 02:00:00,2016,12,30,2,81327
2016-12-07 20:00:00,2016,12,7,20,81328
2016-12-08 10:00:00,2016,12,8,10,81329
2016-02-11 20:00:00,2016,2,11,20,81330
2016-02-06 20:00:00,2016,2,6,20,81331
2016-02-09 19:00:00,2016,2,9,19,81332
2016-01-09 23:00:00,2016,1,9,23,81333
2016-01-17 10:00:00,2016,1,17,10,81334
2016-01-18 21:00:00,2016,1,18,21,81335
2016-01-23 09:00:00,2016,1,23,9,81336
2016-07-18 02:00:00,2016,7,18,2,81337
2016-07-21 00:00:00,2016,7,21,0,81338
2016-07-27 13:00:00,2016,7,27,13,81339
2016-07-31 10:00:00,2016,7,31,10,81340
2016-07-04 12:00:00,2016,7,4,12,81341
2016-06-10 20:00:00,2016,6,10,20,81342
2016-03-12 00:00:00,2016,3,12,0,81343
2016-03-18 12:00:00,2016,3,18,12,81344
2016-03-06 23:00:00,2016,3,6,23,81345
2016-05-27 17:00:00,2016,5,27,17,81346
2016-05-31 11:00:00,2016,5,31,11,81347
2016-11-13 19:00:00,2016,11,13,19,81348
2016-11-14 16:00:00,2016,11,14,16,81349
2016-11-17 10:00:00,2016,11,17,10,81350
2016-10-03 05:00:00,2016,10,3,5,81351
2016-10-05 11:00:00,2016,10,5,11,81352
2016-09-15 14:00:00,2016,9,15,14,81353
2016-09-07 14:00:00,2016,9,7,14,81354
2016-09-09 18:00:00,2016,9,9,18,81355
2012-10-26 23:00:00,2012,10,26,23,81356
2012-10-29 13:00:00,2012,10,29,13,81357
2012-09-16 04:00:00,2012,9,16,4,81358
2012-09-20 10:00:00,2012,9,20,10,81359
2012-09-05 18:00:00,2012,9,5,18,81360
2013-04-22 12:00:00,2013,4,22,12,81361
2013-08-24 07:00:00,2013,8,24,7,81362
2013-08-25 20:00:00,2013,8,25,20,81363
2013-08-29 16:00:00,2013,8,29,16,81364
2013-12-01 04:00:00,2013,12,1,4,81365
2013-12-18 10:00:00,2013,12,18,10,81366
2013-12-20 16:00:00,2013,12,20,16,81367
2013-02-10 03:00:00,2013,2,10,3,81368
2013-02-11 07:00:00,2013,2,11,7,81369
2013-02-21 21:00:00,2013,2,21,21,81370
2013-02-22 06:00:00,2013,2,22,6,81371
2013-01-11 12:00:00,2013,1,11,12,81372
2013-01-13 12:00:00,2013,1,13,12,81373
2013-01-17 03:00:00,2013,1,17,3,81374
2013-01-23 07:00:00,2013,1,23,7,81375
2013-01-27 21:00:00,2013,1,27,21,81376
2013-01-28 21:00:00,2013,1,28,21,81377
2013-01-04 12:00:00,2013,1,4,12,81378
2013-07-10 09:00:00,2013,7,10,9,81379
2013-07-15 19:00:00,2013,7,15,19,81380
2013-07-19 00:00:00,2013,7,19,0,81381
2013-07-22 11:00:00,2013,7,22,11,81382
2013-07-30 00:00:00,2013,7,30,0,81383
2013-07-05 19:00:00,2013,7,5,19,81384
2013-07-07 03:00:00,2013,7,7,3,81385
2013-07-08 13:00:00,2013,7,8,13,81386
2013-06-13 14:00:00,2013,6,13,14,81387
2013-06-25 20:00:00,2013,6,25,20,81388
2013-06-04 17:00:00,2013,6,4,17,81389
2013-03-11 10:00:00,2013,3,11,10,81390
2013-03-24 19:00:00,2013,3,24,19,81391
2013-03-25 21:00:00,2013,3,25,21,81392
2013-03-03 00:00:00,2013,3,3,0,81393
2013-03-03 10:00:00,2013,3,3,10,81394
2013-05-11 04:00:00,2013,5,11,4,81395
2013-05-16 13:00:00,2013,5,16,13,81396
2013-05-22 13:00:00,2013,5,22,13,81397
2013-05-29 01:00:00,2013,5,29,1,81398
2013-11-26 04:00:00,2013,11,26,4,81399
2013-11-29 04:00:00,2013,11,29,4,81400
2013-11-08 03:00:00,2013,11,8,3,81401
2013-10-22 04:00:00,2013,10,22,4,81402
2013-10-25 21:00:00,2013,10,25,21,81403
2013-10-07 06:00:00,2013,10,7,6,81404
2013-10-07 22:00:00,2013,10,7,22,81405
2013-09-10 08:00:00,2013,9,10,8,81406
2013-09-26 20:00:00,2013,9,26,20,81407
2013-09-28 04:00:00,2013,9,28,4,81408
2014-04-10 23:00:00,2014,4,10,23,81409
2014-04-18 06:00:00,2014,4,18,6,81410
2014-04-07 18:00:00,2014,4,7,18,81411
2014-08-16 23:00:00,2014,8,16,23,81412
2014-08-23 21:00:00,2014,8,23,21,81413
2014-08-03 04:00:00,2014,8,3,4,81414
2014-12-11 12:00:00,2014,12,11,12,81415
2014-12-11 15:00:00,2014,12,11,15,81416
2014-12-12 08:00:00,2014,12,12,8,81417
2014-12-16 20:00:00,2014,12,16,20,81418
2014-12-26 07:00:00,2014,12,26,7,81419
2014-12-30 00:00:00,2014,12,30,0,81420
2014-02-14 00:00:00,2014,2,14,0,81421
2014-02-28 02:00:00,2014,2,28,2,81422
2014-01-10 10:00:00,2014,1,10,10,81423
2014-01-10 22:00:00,2014,1,10,22,81424
2014-01-02 21:00:00,2014,1,2,21,81425
2014-01-27 13:00:00,2014,1,27,13,81426
2014-07-11 08:00:00,2014,7,11,8,81427
2014-07-19 01:00:00,2014,7,19,1,81428
2014-07-19 14:00:00,2014,7,19,14,81429
2014-07-06 18:00:00,2014,7,6,18,81430
2014-07-07 03:00:00,2014,7,7,3,81431
2014-07-08 23:00:00,2014,7,8,23,81432
2014-07-09 06:00:00,2014,7,9,6,81433
2014-03-10 20:00:00,2014,3,10,20,81434
2014-03-25 23:00:00,2014,3,25,23,81435
2014-03-27 06:00:00,2014,3,27,6,81436
2014-05-12 06:00:00,2014,5,12,6,81437
2014-05-15 22:00:00,2014,5,15,22,81438
2014-11-01 10:00:00,2014,11,1,10,81439
2014-09-14 06:00:00,2014,9,14,6,81440
2014-09-14 08:00:00,2014,9,14,8,81441
2014-09-16 13:00:00,2014,9,16,13,81442
2014-09-23 09:00:00,2014,9,23,9,81443
2014-09-09 01:00:00,2014,9,9,1,81444
2014-09-09 08:00:00,2014,9,9,8,81445
2015-04-14 04:00:00,2015,4,14,4,81446
2015-04-19 13:00:00,2015,4,19,13,81447
2015-04-04 09:00:00,2015,4,4,9,81448
2015-08-01 01:00:00,2015,8,1,1,81449
2015-08-12 06:00:00,2015,8,12,6,81450
2015-08-20 10:00:00,2015,8,20,10,81451
2015-08-20 17:00:00,2015,8,20,17,81452
